state,district,tehsil,village_en,lgd_village_code
Uttar Pradesh,Lucknow,Sadar,Adilnagar,941533
Uttar Pradesh,Lucknow,Sadar,Ahibaranpur,941534
Uttar Pradesh,Lucknow,Sadar,Ahmadpur,941535
Uttar Pradesh,Lucknow,Sadar,Ajmatnagar,143407
Uttar Pradesh,Lucknow,Sadar,Akilpur,941536
Uttar Pradesh,Lucknow,Sadar,Alam Nagar,941537
Uttar Pradesh,Lucknow,Sadar,Alinagar,143436
Uttar Pradesh,Lucknow,Sadar,Allu Nagar Diguria,143438
Uttar Pradesh,Lucknow,Sadar,Allupur,143359
Uttar Pradesh,Lucknow,Sadar,Amethiasalempur,143384
Uttar Pradesh,Lucknow,Sadar,Amrai Gaon,941538
Uttar Pradesh,Lucknow,Sadar,Anora,143474
Uttar Pradesh,Lucknow,Sadar,Atrouli,143356
Uttar Pradesh,Lucknow,Sadar,Atrouli Mu Thawar,941539
Uttar Pradesh,Lucknow,Sadar,Baghamau,143466
Uttar Pradesh,Lucknow,Sadar,Banshigarhi,143365
Uttar Pradesh,Lucknow,Sadar,Baragoan,143395
Uttar Pradesh,Lucknow,Sadar,Barha,941540
Uttar Pradesh,Lucknow,Sadar,Bari Kala,941541
Uttar Pradesh,Lucknow,Sadar,Barouliya,941542
Uttar Pradesh,Lucknow,Sadar,Baroura Husain Bari,941543
Uttar Pradesh,Lucknow,Sadar,Basrela,143415
Uttar Pradesh,Lucknow,Sadar,Bastouli,941544
Uttar Pradesh,Lucknow,Sadar,Batha Sabouli,941545
Uttar Pradesh,Lucknow,Sadar,Bedhona,143378
Uttar Pradesh,Lucknow,Sadar,Begariya,941546
Uttar Pradesh,Lucknow,Sadar,Behru,143417
Uttar Pradesh,Lucknow,Sadar,Bhadewan,941547
Uttar Pradesh,Lucknow,Sadar,Bhadurpur,941548
Uttar Pradesh,Lucknow,Sadar,Bhaisora,143462
Uttar Pradesh,Lucknow,Sadar,Bhaliya,143401
Uttar Pradesh,Lucknow,Sadar,Bhamrouli Shahpur,941549
Uttar Pradesh,Lucknow,Sadar,Bhamtamau,941550
Uttar Pradesh,Lucknow,Sadar,Bharwara,143455
Uttar Pradesh,Lucknow,Sadar,Bhatau Jamalpur,143399
Uttar Pradesh,Lucknow,Sadar,Bhikhampur,941551
Uttar Pradesh,Lucknow,Sadar,Bhilawan,941552
Uttar Pradesh,Lucknow,Sadar,Bhuhar,941553
Uttar Pradesh,Lucknow,Sadar,Bighapur,143363
Uttar Pradesh,Lucknow,Sadar,Bighu,143387
Uttar Pradesh,Lucknow,Sadar,Biharipur,941554
Uttar Pradesh,Lucknow,Sadar,Birhana,941555
Uttar Pradesh,Lucknow,Sadar,Brawan Khurd,941557
Uttar Pradesh,Lucknow,Sadar,Brawankala,941556
Uttar Pradesh,Lucknow,Sadar,Chadan,941558
Uttar Pradesh,Lucknow,Sadar,Chak Malhauri,941559
Uttar Pradesh,Lucknow,Sadar,Chakdadanpur,143375
Uttar Pradesh,Lucknow,Sadar,Chakperva,143393
Uttar Pradesh,Lucknow,Sadar,Chandiyamau,143467
Uttar Pradesh,Lucknow,Sadar,Chandoiya,941560
Uttar Pradesh,Lucknow,Sadar,Chilouli,143391
Uttar Pradesh,Lucknow,Sadar,Chinhat,941561
Uttar Pradesh,Lucknow,Sadar,Dariyaapur,942041
Uttar Pradesh,Lucknow,Sadar,Dariyapur,143410
Uttar Pradesh,Lucknow,Sadar,Dashaari,143373
Uttar Pradesh,Lucknow,Sadar,Dashdoi,143388
Uttar Pradesh,Lucknow,Sadar,Daud Nagar,941562
Uttar Pradesh,Lucknow,Sadar,Devariya,143459
Uttar Pradesh,Lucknow,Sadar,Devpur,941563
Uttar Pradesh,Lucknow,Sadar,Dhawa,143443
Uttar Pradesh,Lucknow,Sadar,Dugawan,941564
Uttar Pradesh,Lucknow,Sadar,Faizullaganj,941565
Uttar Pradesh,Lucknow,Sadar,Faridipur,941566
Uttar Pradesh,Lucknow,Sadar,Fattepur,941567
Uttar Pradesh,Lucknow,Sadar,Gajrahar,941568
Uttar Pradesh,Lucknow,Sadar,Ganeshpur Rahmanpur,143447
Uttar Pradesh,Lucknow,Sadar,Gazipur Balram,941569
Uttar Pradesh,Lucknow,Sadar,Gazipur Saidul Nisha,941570
Uttar Pradesh,Lucknow,Sadar,Ghaila,143437
Uttar Pradesh,Lucknow,Sadar,Gohra Mau,143389
Uttar Pradesh,Lucknow,Sadar,Gopramau,143362
Uttar Pradesh,Lucknow,Sadar,Goshalalpur,143409
Uttar Pradesh,Lucknow,Sadar,Gourbheet,941571
Uttar Pradesh,Lucknow,Sadar,Gvalpur,143397
Uttar Pradesh,Lucknow,Sadar,Harchandra Pur Kanoura,941572
Uttar Pradesh,Lucknow,Sadar,Hardasi Khera,941573
Uttar Pradesh,Lucknow,Sadar,Hasemau,143460
Uttar Pradesh,Lucknow,Sadar,Hasnapur,941574
Uttar Pradesh,Lucknow,Sadar,Huseriya,941575
Uttar Pradesh,Lucknow,Sadar,Iradat Nagar,941576
Uttar Pradesh,Lucknow,Sadar,Islam Bari,941577
Uttar Pradesh,Lucknow,Sadar,Ismail Ganj,941578
Uttar Pradesh,Lucknow,Sadar,Jagtapur,143358
Uttar Pradesh,Lucknow,Sadar,Jahirpur,941579
Uttar Pradesh,Lucknow,Sadar,Jalalpur,941580
Uttar Pradesh,Lucknow,Sadar,Jaliyamau,143406
Uttar Pradesh,Lucknow,Sadar,Jarahra,941581
Uttar Pradesh,Lucknow,Sadar,Jehta,143367
Uttar Pradesh,Lucknow,Sadar,Jiyamau,941582
Uttar Pradesh,Lucknow,Sadar,Jugor,143453
Uttar Pradesh,Lucknow,Sadar,Jugouli,941583
Uttar Pradesh,Lucknow,Sadar,Kakori,143386
Uttar Pradesh,Lucknow,Sadar,Kakouli,143439
Uttar Pradesh,Lucknow,Sadar,Kakrabad,143366
Uttar Pradesh,Lucknow,Sadar,Kalyanpur,941584
Uttar Pradesh,Lucknow,Sadar,Kamta,941585
Uttar Pradesh,Lucknow,Sadar,Kanchanpur Matiyari,941586
Uttar Pradesh,Lucknow,Sadar,Kanousi,941587
Uttar Pradesh,Lucknow,Sadar,Karimabad,143394
Uttar Pradesh,Lucknow,Sadar,Karjhan,143390
Uttar Pradesh,Lucknow,Sadar,Kathigera,143419
Uttar Pradesh,Lucknow,Sadar,Khaleelabad,941588
Uttar Pradesh,Lucknow,Sadar,Khanpur Mau,143416
Uttar Pradesh,Lucknow,Sadar,Kharagpur Faridi Nagar,941589
Uttar Pradesh,Lucknow,Sadar,Khargapur,143464
Uttar Pradesh,Lucknow,Sadar,Khurum Nagar,941590
Uttar Pradesh,Lucknow,Sadar,Kolhuwa Ghara,941591
Uttar Pradesh,Lucknow,Sadar,Kondar,941592
Uttar Pradesh,Lucknow,Sadar,Kundari Nazul,941593
Uttar Pradesh,Lucknow,Sadar,Kushbhari,143357
Uttar Pradesh,Lucknow,Sadar,Kushmaura Haluapur,143383
Uttar Pradesh,Lucknow,Sadar,Kusmi,143400
Uttar Pradesh,Lucknow,Sadar,Lalnagar,143371
Uttar Pradesh,Lucknow,Sadar,Lohramau,941594
Uttar Pradesh,Lucknow,Sadar,Lolai,143457
Uttar Pradesh,Lucknow,Sadar,Lonapur,143461
Uttar Pradesh,Lucknow,Sadar,Madeh Ganj,941595
Uttar Pradesh,Lucknow,Sadar,Madhoupur,941596
Uttar Pradesh,Lucknow,Sadar,Mahibullapur,941597
Uttar Pradesh,Lucknow,Sadar,Mahipatmau,143382
Uttar Pradesh,Lucknow,Sadar,Mahmoodpur,143408
Uttar Pradesh,Lucknow,Sadar,Mahnagar Rahim Nagar,941598
Uttar Pradesh,Lucknow,Sadar,Mahtava,143396
Uttar Pradesh,Lucknow,Sadar,Makhdumpur,941599
Uttar Pradesh,Lucknow,Sadar,Malesemau,143465
Uttar Pradesh,Lucknow,Sadar,Malhpur,941600
Uttar Pradesh,Lucknow,Sadar,Man Bhouna,143353
Uttar Pradesh,Lucknow,Sadar,Maura,143369
Uttar Pradesh,Lucknow,Sadar,Mehoura,143454
Uttar Pradesh,Lucknow,Sadar,Mohammadpur Khatri,941601
Uttar Pradesh,Lucknow,Sadar,Mubarakpur,143392
Uttar Pradesh,Lucknow,Sadar,Muhinuddin Pur,143374
Uttar Pradesh,Lucknow,Sadar,Mutkkipur,143440
Uttar Pradesh,Lucknow,Sadar,Muzaffar Nagar,143379
Uttar Pradesh,Lucknow,Sadar,Narendi,143452
Uttar Pradesh,Lucknow,Sadar,Narona,143434
Uttar Pradesh,Lucknow,Sadar,Naubasta Kala,143442
Uttar Pradesh,Lucknow,Sadar,Nijampur Malhour,143456
Uttar Pradesh,Lucknow,Sadar,Nizamuddin Pur,941602
Uttar Pradesh,Lucknow,Sadar,Noubasta Khurd,941603
Uttar Pradesh,Lucknow,Sadar,Padra,143355
Uttar Pradesh,Lucknow,Sadar,Paharpur,941604
Uttar Pradesh,Lucknow,Sadar,Pahiaajampur,143385
Uttar Pradesh,Lucknow,Sadar,Paliya,143377
Uttar Pradesh,Lucknow,Sadar,Papnamau,143444
Uttar Pradesh,Lucknow,Sadar,Para,941605
Uttar Pradesh,Lucknow,Sadar,Peer Nagar,941606
Uttar Pradesh,Lucknow,Sadar,Puraniya,941607
Uttar Pradesh,Lucknow,Sadar,Raheem Nagar Dudouli,941608
Uttar Pradesh,Lucknow,Sadar,Raipur,143441
Uttar Pradesh,Lucknow,Sadar,Raitaspur,941609
Uttar Pradesh,Lucknow,Sadar,Raniya Mau,143361
Uttar Pradesh,Lucknow,Sadar,Ratoli,143537
Uttar Pradesh,Lucknow,Sadar,Raypur,143380
Uttar Pradesh,Lucknow,Sadar,Rooppur Khadra,941610
Uttar Pradesh,Lucknow,Sadar,Saidpur Maheri,143376
Uttar Pradesh,Lucknow,Sadar,Saiphalpur,143411
Uttar Pradesh,Lucknow,Sadar,Saitha,143368
Uttar Pradesh,Lucknow,Sadar,Salempur Patoura,143381
Uttar Pradesh,Lucknow,Sadar,Samiuddinpur,941611
Uttar Pradesh,Lucknow,Sadar,Sarai Alipur,143414
Uttar Pradesh,Lucknow,Sadar,Sarai Shekh,143450
Uttar Pradesh,Lucknow,Sadar,Saraipremraj,143370
Uttar Pradesh,Lucknow,Sadar,Sarsanda,143364
Uttar Pradesh,Lucknow,Sadar,Semra,143448
Uttar Pradesh,Lucknow,Sadar,Semra Gourhi,941612
Uttar Pradesh,Lucknow,Sadar,Shahpur,143398
Uttar Pradesh,Lucknow,Sadar,Shahpur,143449
Uttar Pradesh,Lucknow,Sadar,Shekhapur,941613
Uttar Pradesh,Lucknow,Sadar,Shekhpur Habibpur,941614
Uttar Pradesh,Lucknow,Sadar,Shekhpur Kasayla,941615
Uttar Pradesh,Lucknow,Sadar,Sherpurmau,143413
Uttar Pradesh,Lucknow,Sadar,Sikandarpur Inayat Ali,941616
Uttar Pradesh,Lucknow,Sadar,Sikandarpur Nazul,941617
Uttar Pradesh,Lucknow,Sadar,Sikanderpur Khurd,143458
Uttar Pradesh,Lucknow,Sadar,Sikrauri,143372
Uttar Pradesh,Lucknow,Sadar,Sirga Mau,143360
Uttar Pradesh,Lucknow,Sadar,Soodi,143412
Uttar Pradesh,Lucknow,Sadar,Sugamau,941618
Uttar Pradesh,Lucknow,Sadar,Takhwa Kathouta,941619
Uttar Pradesh,Lucknow,Sadar,Takrohi,941620
Uttar Pradesh,Lucknow,Sadar,Tatarpur,941621
Uttar Pradesh,Lucknow,Sadar,Tendava,143431
Uttar Pradesh,Lucknow,Sadar,Tera Khas,143451
Uttar Pradesh,Lucknow,Sadar,Thavar,143354
Uttar Pradesh,Lucknow,Sadar,Ujariyaon,941622
Uttar Pradesh,Lucknow,Sadar,Usmanpur,941623
Uttar Pradesh,Lucknow,Sadar,Uttardhauna,143446
Uttar Pradesh,Lucknow,Sadar,Vijaipur,941624
Uttar Pradesh,Lucknow,Sadar,Zafarpur Urf Rukunddinpur,941625
Uttar Pradesh,Varanasi,Pindra,Adhikatiya Khurd,208532
Uttar Pradesh,Varanasi,Pindra,Adhkatiya Kala Khas,208529
Uttar Pradesh,Varanasi,Pindra,Aharak,208706
Uttar Pradesh,Varanasi,Pindra,Ahiran,208848
Uttar Pradesh,Varanasi,Pindra,Ahirani,208466
Uttar Pradesh,Varanasi,Pindra,Ajaipur,208648
Uttar Pradesh,Varanasi,Pindra,Akorha,208540
Uttar Pradesh,Varanasi,Pindra,Amaut,208658
Uttar Pradesh,Varanasi,Pindra,Amawar,208791
Uttar Pradesh,Varanasi,Pindra,Amilo,208523
Uttar Pradesh,Varanasi,Pindra,Aneai,208515
Uttar Pradesh,Varanasi,Pindra,Anegpur,208825
Uttar Pradesh,Varanasi,Pindra,Anura,208820
Uttar Pradesh,Varanasi,Pindra,Araji Hasanpur,208547
Uttar Pradesh,Varanasi,Pindra,Arazi Tari,208462
Uttar Pradesh,Varanasi,Pindra,Ashapur,208830
Uttar Pradesh,Varanasi,Pindra,Ashwari,208470
Uttar Pradesh,Varanasi,Pindra,Asman Patti,208617
Uttar Pradesh,Varanasi,Pindra,Aswalpur,208650
Uttar Pradesh,Varanasi,Pindra,Auraon,208639
Uttar Pradesh,Varanasi,Pindra,Ausanpur,208818
Uttar Pradesh,Varanasi,Pindra,Azoarepur,208460
Uttar Pradesh,Varanasi,Pindra,Babatpur,208723
Uttar Pradesh,Varanasi,Pindra,Bachaura,208442
Uttar Pradesh,Varanasi,Pindra,Badhauna,208594
Uttar Pradesh,Varanasi,Pindra,Baghaita,208731
Uttar Pradesh,Varanasi,Pindra,Baharipur,208710
Uttar Pradesh,Varanasi,Pindra,Bahoripur,208794
Uttar Pradesh,Varanasi,Pindra,Bahutara,208481
Uttar Pradesh,Varanasi,Pindra,Baikunthpur,208689
Uttar Pradesh,Varanasi,Pindra,Bairana,208538
Uttar Pradesh,Varanasi,Pindra,Bajhiya,208793
Uttar Pradesh,Varanasi,Pindra,Balipur,208713
Uttar Pradesh,Varanasi,Pindra,Balrampur,208554
Uttar Pradesh,Varanasi,Pindra,Balua,208571
Uttar Pradesh,Varanasi,Pindra,Bamokhar,208725
Uttar Pradesh,Varanasi,Pindra,Banarsipur,208439
Uttar Pradesh,Varanasi,Pindra,Baragaon (CT),208865
Uttar Pradesh,Varanasi,Pindra,Barai,208447
Uttar Pradesh,Varanasi,Pindra,Baraipur,208683
Uttar Pradesh,Varanasi,Pindra,Barbaspur,208668
Uttar Pradesh,Varanasi,Pindra,Barhi Newada,208450
Uttar Pradesh,Varanasi,Pindra,Barhikala,208449
Uttar Pradesh,Varanasi,Pindra,Barwan,208591
Uttar Pradesh,Varanasi,Pindra,Barwapur,208551
Uttar Pradesh,Varanasi,Pindra,Barzi,208443
Uttar Pradesh,Varanasi,Pindra,Basantpura,208614
Uttar Pradesh,Varanasi,Pindra,Basawn,208681
Uttar Pradesh,Varanasi,Pindra,Basni,208486
Uttar Pradesh,Varanasi,Pindra,Bauliya,208570
Uttar Pradesh,Varanasi,Pindra,Bazar Patti,208838
Uttar Pradesh,Varanasi,Pindra,Bedi,208784
Uttar Pradesh,Varanasi,Pindra,Belari,208624
Uttar Pradesh,Varanasi,Pindra,Belawa,208477
Uttar Pradesh,Varanasi,Pindra,Berwa,208813
Uttar Pradesh,Varanasi,Pindra,Beshipur,208709
Uttar Pradesh,Varanasi,Pindra,Bhadewli,208599
Uttar Pradesh,Varanasi,Pindra,Bhagtupur,208841
Uttar Pradesh,Varanasi,Pindra,Bhagwanpur,208487
Uttar Pradesh,Varanasi,Pindra,Bhagwanpur,208852
Uttar Pradesh,Varanasi,Pindra,Bhagwatipur,208608
Uttar Pradesh,Varanasi,Pindra,Bhai,208629
Uttar Pradesh,Varanasi,Pindra,Bhanpur,208628
Uttar Pradesh,Varanasi,Pindra,Bharathipur,208735
Uttar Pradesh,Varanasi,Pindra,Bharthara,208478
Uttar Pradesh,Varanasi,Pindra,Bharthipur,208512
Uttar Pradesh,Varanasi,Pindra,Bharvandha,208643
Uttar Pradesh,Varanasi,Pindra,Bhatauli,208810
Uttar Pradesh,Varanasi,Pindra,Bhatpurwan,208682
Uttar Pradesh,Varanasi,Pindra,Bhawanipur,208455
Uttar Pradesh,Varanasi,Pindra,Bhayath,208767
Uttar Pradesh,Varanasi,Pindra,Bhelkha,208833
Uttar Pradesh,Varanasi,Pindra,Bhiti,208510
Uttar Pradesh,Varanasi,Pindra,Bhobhi,208779
Uttar Pradesh,Varanasi,Pindra,Bhopapur,208766
Uttar Pradesh,Varanasi,Pindra,Bhupatpur,208754
Uttar Pradesh,Varanasi,Pindra,Bhurkunda,208645
Uttar Pradesh,Varanasi,Pindra,Bikapur,208448
Uttar Pradesh,Varanasi,Pindra,Binda,208575
Uttar Pradesh,Varanasi,Pindra,Bira Patti,208790
Uttar Pradesh,Varanasi,Pindra,Biraon,208552
Uttar Pradesh,Varanasi,Pindra,Bishwanathpur,208556
Uttar Pradesh,Varanasi,Pindra,Bisunpur,208828
Uttar Pradesh,Varanasi,Pindra,Buchi,208665
Uttar Pradesh,Varanasi,Pindra,Burwan,208694
Uttar Pradesh,Varanasi,Pindra,Chak Bankat,208533
Uttar Pradesh,Varanasi,Pindra,Chak Barai,208444
Uttar Pradesh,Varanasi,Pindra,Chak Bhatan,208516
Uttar Pradesh,Varanasi,Pindra,Chak Chadara,208524
Uttar Pradesh,Varanasi,Pindra,Chak Chamran,208519
Uttar Pradesh,Varanasi,Pindra,Chak Dulla,208615
Uttar Pradesh,Varanasi,Pindra,Chak Kharawan,208505
Uttar Pradesh,Varanasi,Pindra,Chak Lakhansipur,208502
Uttar Pradesh,Varanasi,Pindra,Chak Machhiya,208518
Uttar Pradesh,Varanasi,Pindra,Chakarma,208674
Uttar Pradesh,Varanasi,Pindra,Chakender,208483
Uttar Pradesh,Varanasi,Pindra,Chakiya,208543
Uttar Pradesh,Varanasi,Pindra,Chakka,208814
Uttar Pradesh,Varanasi,Pindra,Chakmalsi,208437
Uttar Pradesh,Varanasi,Pindra,Chamawn,208846
Uttar Pradesh,Varanasi,Pindra,Chamru,208678
Uttar Pradesh,Varanasi,Pindra,Chandi Patti,208823
Uttar Pradesh,Varanasi,Pindra,Changwar,208548
Uttar Pradesh,Varanasi,Pindra,Charo,208598
Uttar Pradesh,Varanasi,Pindra,Chaturpur,208553
Uttar Pradesh,Varanasi,Pindra,Chehara,208574
Uttar Pradesh,Varanasi,Pindra,Cherapur,208445
Uttar Pradesh,Varanasi,Pindra,Chhataon,208630
Uttar Pradesh,Varanasi,Pindra,Chilbila,208562
Uttar Pradesh,Varanasi,Pindra,Chintamanpur,208659
Uttar Pradesh,Varanasi,Pindra,Chitaura,208622
Uttar Pradesh,Varanasi,Pindra,Chiura Patti,208732
Uttar Pradesh,Varanasi,Pindra,Chiurapur,208722
Uttar Pradesh,Varanasi,Pindra,Daharak,208711
Uttar Pradesh,Varanasi,Pindra,Dallipur,208452
Uttar Pradesh,Varanasi,Pindra,Dallipur,208700
Uttar Pradesh,Varanasi,Pindra,Dandupur,208535
Uttar Pradesh,Varanasi,Pindra,Darapur,208469
Uttar Pradesh,Varanasi,Pindra,Darunpur,208705
Uttar Pradesh,Varanasi,Pindra,Dasepur,208839
Uttar Pradesh,Varanasi,Pindra,Dashrathpur,208604
Uttar Pradesh,Varanasi,Pindra,Dayalipur,208685
Uttar Pradesh,Varanasi,Pindra,Dayalpur Kala,208744
Uttar Pradesh,Varanasi,Pindra,Dayalpur Khurd,208745
Uttar Pradesh,Varanasi,Pindra,Debathua,208436
Uttar Pradesh,Varanasi,Pindra,Deorai,208631
Uttar Pradesh,Varanasi,Pindra,Deoriya,208762
Uttar Pradesh,Varanasi,Pindra,Devchandpur,208475
Uttar Pradesh,Varanasi,Pindra,Devji,208590
Uttar Pradesh,Varanasi,Pindra,Devonathpur,208792
Uttar Pradesh,Varanasi,Pindra,Dhaneshri,208837
Uttar Pradesh,Varanasi,Pindra,Dhanespatti,208801
Uttar Pradesh,Varanasi,Pindra,Dhanrajaipur,208511
Uttar Pradesh,Varanasi,Pindra,Dharmanpur,208695
Uttar Pradesh,Varanasi,Pindra,Dharsauna,208633
Uttar Pradesh,Varanasi,Pindra,Dhora,208440
Uttar Pradesh,Varanasi,Pindra,Dhoraipur,208517
Uttar Pradesh,Varanasi,Pindra,Dinapur,208559
Uttar Pradesh,Varanasi,Pindra,Dindaspur,208625
Uttar Pradesh,Varanasi,Pindra,Dithiya,208742
Uttar Pradesh,Varanasi,Pindra,Dubeypur,208741
Uttar Pradesh,Varanasi,Pindra,Dudilpur,208698
Uttar Pradesh,Varanasi,Pindra,Duniyapur,208816
Uttar Pradesh,Varanasi,Pindra,Eshipur,208499
Uttar Pradesh,Varanasi,Pindra,Fatehpur,208498
Uttar Pradesh,Varanasi,Pindra,Fattepur,208457
Uttar Pradesh,Varanasi,Pindra,Fattepur (Hiramanpur),208684
Uttar Pradesh,Varanasi,Pindra,Gadar,208671
Uttar Pradesh,Varanasi,Pindra,Gagarwarpur,208819
Uttar Pradesh,Varanasi,Pindra,Gajapur,208567
Uttar Pradesh,Varanasi,Pindra,Gajendra,208662
Uttar Pradesh,Varanasi,Pindra,Gajokhar,208595
Uttar Pradesh,Varanasi,Pindra,Gang Khurd,208495
Uttar Pradesh,Varanasi,Pindra,Gangapur,208690
Uttar Pradesh,Varanasi,Pindra,Gangkala,208494
Uttar Pradesh,Varanasi,Pindra,Ganzari,208680
Uttar Pradesh,Varanasi,Pindra,Garhwa,208805
Uttar Pradesh,Varanasi,Pindra,Garkhara,208610
Uttar Pradesh,Varanasi,Pindra,Garthma,208676
Uttar Pradesh,Varanasi,Pindra,Gaura,208764
Uttar Pradesh,Varanasi,Pindra,Ghamahapur,208473
Uttar Pradesh,Varanasi,Pindra,Ghamhapur,208688
Uttar Pradesh,Varanasi,Pindra,Ghamhapur,208853
Uttar Pradesh,Varanasi,Pindra,Ghoghali,208663
Uttar Pradesh,Varanasi,Pindra,Godiya,208584
Uttar Pradesh,Varanasi,Pindra,Goghari,208669
Uttar Pradesh,Varanasi,Pindra,Gokulpur,208811
Uttar Pradesh,Varanasi,Pindra,Gopal Patti,208721
Uttar Pradesh,Varanasi,Pindra,Gopalpur,208738
Uttar Pradesh,Varanasi,Pindra,Gori,208746
Uttar Pradesh,Varanasi,Pindra,Gosaipoor,208821
Uttar Pradesh,Varanasi,Pindra,Gosayeepur,208770
Uttar Pradesh,Varanasi,Pindra,Hamirapur,208471
Uttar Pradesh,Varanasi,Pindra,Hardasipur,208772
Uttar Pradesh,Varanasi,Pindra,Harehu,208572
Uttar Pradesh,Varanasi,Pindra,Harhua,208836
Uttar Pradesh,Varanasi,Pindra,Harinathpur,208451
Uttar Pradesh,Varanasi,Pindra,Harirampur,208788
Uttar Pradesh,Varanasi,Pindra,Harishankar Patti,208824
Uttar Pradesh,Varanasi,Pindra,Harishankarpur,208702
Uttar Pradesh,Varanasi,Pindra,Hasanpur,208549
Uttar Pradesh,Varanasi,Pindra,Hathiwar,208759
Uttar Pradesh,Varanasi,Pindra,Hiramanpur,208597
Uttar Pradesh,Varanasi,Pindra,Hirapur,208765
Uttar Pradesh,Varanasi,Pindra,Indalpur,208831
Uttar Pradesh,Varanasi,Pindra,Inderkhapur,208761
Uttar Pradesh,Varanasi,Pindra,Inderwar,208799
Uttar Pradesh,Varanasi,Pindra,Indrapur,208747
Uttar Pradesh,Varanasi,Pindra,Isarwarpur,208566
Uttar Pradesh,Varanasi,Pindra,Itha,208560
Uttar Pradesh,Varanasi,Pindra,Jaddupur,208482
Uttar Pradesh,Varanasi,Pindra,Jagasi Patti,208798
Uttar Pradesh,Varanasi,Pindra,Jagdishpur,208657
Uttar Pradesh,Varanasi,Pindra,Jaipar,208781
Uttar Pradesh,Varanasi,Pindra,Jait Patti,208832
Uttar Pradesh,Varanasi,Pindra,Jalalpur,208592
Uttar Pradesh,Varanasi,Pindra,Jamalpur,208726
Uttar Pradesh,Varanasi,Pindra,Jamapur,208651
Uttar Pradesh,Varanasi,Pindra,Janak Patti,208454
Uttar Pradesh,Varanasi,Pindra,Jathi,208611
Uttar Pradesh,Varanasi,Pindra,Jawalpatti,208802
Uttar Pradesh,Varanasi,Pindra,Jhanjhaur,208646
Uttar Pradesh,Varanasi,Pindra,Kachhiya,208634
Uttar Pradesh,Varanasi,Pindra,Kaharaka,208642
Uttar Pradesh,Varanasi,Pindra,Kailhat,208842
Uttar Pradesh,Varanasi,Pindra,Kaithauli,208484
Uttar Pradesh,Varanasi,Pindra,Kaithauli,208522
Uttar Pradesh,Varanasi,Pindra,Kamapur,208635
Uttar Pradesh,Varanasi,Pindra,Kanakpur,208640
Uttar Pradesh,Varanasi,Pindra,Kaniyar,208555
Uttar Pradesh,Varanasi,Pindra,Karampur,208491
Uttar Pradesh,Varanasi,Pindra,Karemua,208613
Uttar Pradesh,Varanasi,Pindra,Karkhiyaon,208581
Uttar Pradesh,Varanasi,Pindra,Karmi,208687
Uttar Pradesh,Varanasi,Pindra,Karoma,208817
Uttar Pradesh,Varanasi,Pindra,Kashipur,208626
Uttar Pradesh,Varanasi,Pindra,Katharawan,208582
Uttar Pradesh,Varanasi,Pindra,Kathauna,208600
Uttar Pradesh,Varanasi,Pindra,Kathiraon,208434
Uttar Pradesh,Varanasi,Pindra,Kavirampur,208497
Uttar Pradesh,Varanasi,Pindra,Khadagpur,208855
Uttar Pradesh,Varanasi,Pindra,Khajuhi,208733
Uttar Pradesh,Varanasi,Pindra,Khalishpur,208587
Uttar Pradesh,Varanasi,Pindra,Khaliya,208756
Uttar Pradesh,Varanasi,Pindra,Khan Patti,208786
Uttar Pradesh,Varanasi,Pindra,Kharagpur,208638
Uttar Pradesh,Varanasi,Pindra,Kharariya Taluka Birawn,208506
Uttar Pradesh,Varanasi,Pindra,Kharawan,208503
Uttar Pradesh,Varanasi,Pindra,Khari,208780
Uttar Pradesh,Varanasi,Pindra,Khariya Khas,208507
Uttar Pradesh,Varanasi,Pindra,Khataura,208479
Uttar Pradesh,Varanasi,Pindra,Khemapur Bandobasti,208458
Uttar Pradesh,Varanasi,Pindra,Khemapur Nilami,208461
Uttar Pradesh,Varanasi,Pindra,Khuthan,208677
Uttar Pradesh,Varanasi,Pindra,Kiratpur,208655
Uttar Pradesh,Varanasi,Pindra,Koailar,208537
Uttar Pradesh,Varanasi,Pindra,Kodai,208563
Uttar Pradesh,Varanasi,Pindra,Kohiripur Kala,208752
Uttar Pradesh,Varanasi,Pindra,Koilipur Khurd,208758
Uttar Pradesh,Varanasi,Pindra,Koirajpur,208843
Uttar Pradesh,Varanasi,Pindra,Koiran,208847
Uttar Pradesh,Varanasi,Pindra,Korra,208667
Uttar Pradesh,Varanasi,Pindra,Kot Khas,208778
Uttar Pradesh,Varanasi,Pindra,Krishnapur Kala,208753
Uttar Pradesh,Varanasi,Pindra,Krisnapur Khurd,208760
Uttar Pradesh,Varanasi,Pindra,Kumbhapur,208557
Uttar Pradesh,Varanasi,Pindra,Kuri,208561
Uttar Pradesh,Varanasi,Pindra,Kuru,208564
Uttar Pradesh,Varanasi,Pindra,Kushmara,208496
Uttar Pradesh,Varanasi,Pindra,Kuwar,208472
Uttar Pradesh,Varanasi,Pindra,Lachhi Rampur,208513
Uttar Pradesh,Varanasi,Pindra,Lakhansi,208501
Uttar Pradesh,Varanasi,Pindra,Lakhmipur,208476
Uttar Pradesh,Varanasi,Pindra,Lallapur,208699
Uttar Pradesh,Varanasi,Pindra,Lokapur,208652
Uttar Pradesh,Varanasi,Pindra,Lokapur,208751
Uttar Pradesh,Varanasi,Pindra,Luchchepur,208809
Uttar Pradesh,Varanasi,Pindra,Madhopur,208849
Uttar Pradesh,Varanasi,Pindra,Madhumakhiya,208541
